id,text
1.36e+18,"Jan 28) #PfizerVaccine only slightly less effective against key parts of South African variant, study finds."
1.36e+18,@tylerperry - thank you for the incredibly informative special this evening on the Covid vaccine &amp; congratulations
1.36e+18,#novavax #COVID19 results stand at 96% to compare with what has been published by #Moderna or #PfizerBioNTech  or
1.36e+18,#novavax #COVID19 results may be preliminary but nothing like this has been achieved by #Moderna or #PfizerBioNTech
1.36e+18,@business 113K received #PfizerBioNTech vaccine here w/ a local incidence rate of anaphylaxis @ approx. 2.7 %. I.e.
1.36e+18,(VAERS) - CDC Vaccine Reports of death up to 22/01/2021. https://t.co/SHK284cEoU
1.36e+18,#AstraZeneca #PfizerBioNTech : EU brandishes export ban to claim dibs on vaccines https://t.co/H6nIUj0vP6
1.36e+18,Question for all governments in Canada. What's the plan to make sure we never have to rely on foreign countries for
1.35e+18,#CovidVaccine should be halted. More info here from the professionals: https://t.co/9nwB6f3tem
1.35e+18,Can't sleep.
1.35e+18,"My mom and I got COVID vaccine on the same day (today!). She got hers in India, I got mine here in the US.  She got"
1.35e+18,Can my #BellLetsTalk is about the delay of my 2nd dose covid vaccine. 
1.35e+18,"BREAKING NEWS - Dutch Minister of Health, Welfare, and Sport .@hugodejonge says it's okay to deviate from the presc"
1.35e+18,#BreakingNews
1.35e+18,Eternally grateful to have the privilege to received my 2nd dose of the #PfizerBioNTech Covid-19 vaccine. So many e
1.35e+18,"#PfizerBioNTech many thanks for ignoring our ignorant, belligerent #ConservativeLeaderErinOtoole. He does not refle"
1.35e+18,#IVax so that others can #Vax. It's official - I was vaccinated as part of the #PfizerBioNTech trial! https://t.co/wyFQzWLcAR
1.35e+18,"Remarkable woman. Maureen Sheridan recovered from #COVID19 to celebrate her 100th birthday on January 17 and, withi"
1.35e+18,How long after the vaccine are you immune? #CovidVaccine
1.35e+18,Got the first dose of the #PfizerBioNTech #vaccine! https://t.co/qu0zaT54mb
1.35e+18,True mRNA was well known and available so trial period was very short for conditional approval EAU FDA.  However no
1.35e+18,Got my first dose of the #PfizerBioNTech vaccine today! @BostonChildrens #Pfizer https://t.co/CyuaM5m9Xh
1.35e+18,"@NCLCCG_Haringey Hi @NCLCCG_Haringey , can you tell me which vaccine is rolled out in Enfield? #AstraZeneca or #PfizerBioNTech ? Thanks!"
1.35e+18,Good news 😄
1.35e+18,@KremlinRussia 
1.35e+18,Israel says #PfizerBioNtech vaccine 92% effective after two doses https://t.co/NcODLBm0ab
1.35e+18,"#2 Done, lets see what side effects are going to be like this time. "
1.35e+18,I got vaccinated 😊🎊🥳.
1.35e+18,#thekhybermail #COVID19 #CovidVaccine #Oman #PfizerBioNTech #www.thekhybermail.com
1.35e+18,BBC: How some of the COVID-19 vaccines compare? #AstraZeneca #Moderna #PfizerBioNTech #gamaleya https://t.co/UZbMJ5gAcv
1.35e+18,"Reportedly, needs a special syringe that we have a shortage of in Canada #COVID19Canada #vaccinations"
1.35e+18,"@virgosam70 Had my 1st 6th Jan (due to work) 21 days yesterday but 2nd not until 10th Mar, if #PfizerBioNTech is av"
1.35e+18,Anyone know if the clowns in charge are keeping enough doses of #PfizerBioNTech vaccine to ensure people with first
1.35e+18,"#PfizerBioNTech say #vaccine #effective against #UK., #SAfrica virus mutations https://t.co/1cxb54XVoj via @CTVNews"
1.35e+18,#EU Vaccine Situation | Can't we just get the military to Chopper #Pfizer across from Belgium? I'm mindful that
1.35e+18,Shandro calls out Ottawa
1.35e+18,"@SkyNews Has Johnson became a vaccine expert, on his trip to Scotland. "
1.35e+18,What is 'insufficient' data?  There is as much published data for the AstraZeneca vaccine as there is for the Pfize
1.35e+18,"Tom Lillis, resident at Regina House Nursing Unit in Kilrush, Co. Clare was delighted to receive the 2nd dose of"
1.35e+18,"BionTech's new factory in Marburg, Germany, has received the medical production approval ! "
1.35e+18,So grateful to get #PfizerBioNTech #CovidVaccine dose #2 today at 25 weeks #pregnant! Safe for me and safe for baby
1.35e+18,"Stay up to date with the number of doses of COVID-19 vaccines administered in the U.S., including a state by state"
1.35e+18,This vaccine is safe and effective. Do not let fear of rare and unlikely events overshadow the awe of this 95% effe
1.35e+18,Jumped on that there bandwagon 💉💉 #CovidJab #PfizerBioNTech https://t.co/tNs2CPRql5
1.35e+18,Definitely had some rigors and malaise after 2nd dose of #PfizerBioNTech #COVID19 vaccine. Feeling great now though
1.35e+18,Not a surprise to see #AstraZeneca #vaccine is not to be used on over 65
1.35e+18,"Let's srick to #PfizerBioNTech and #Moderna, EU. Those are  suitable for ALL age groups."
1.35e+18,22 people died in care home. The outbreak started as residents began to have their first coronavirus vaccines. You
1.35e+18,"Have my first vaccine dosage today. Needless to say as someone who always reacts to injections, i"
1.35e+18,Did you even have a Covid vaccine if you don
1.35e+18,And now the #AstraZeneca #EUgrievance re #KeepingToAgreements playing out by withholding #PfizerBioNTech leaving
1.35e+18,This is a great video for Canadians wondering about how the #PfizerBioNTech and #Moderna #COVID19 #vaccines work an
1.35e+18,Superspread this #whistleblower alarm &amp; make his witness account &amp; indictment of #PfizerBioNTech Gates Fauci Zykl
1.35e+18,Got my second dose of #PfizerBioNTech Covid19 vaccine. 
1.35e+18,Dont feel happy about rubbing the #EU's nose in it in what is undoubtedly a massive failure to supply themselves wi
1.35e+18,https://t.co/kv4UdiESX0
1.35e+18,@vonderleyen @EmmanuelMacron  How much vaccine will will get in te 6 next months ? When ? #PfizerBioNTech #Moderna
1.35e+18,Great news - early data suggests the #PfizerBioNTech
1.35e+18,Got my first dose of the #PfizerBioNTech #vaccine #ibelieveinscience so happy there
1.35e+18,@Pfizer says the #PfizerBioNTech-vaccine neutralizes the mutations characteristic of the #SouthAfrican #501YV2🇿🇦 an
1.35e+18,"While these findings don't indicate the need for a new vaccine to address the emerging variants, #PfizerBioNTech a… https://t.co/b0Akckad2i"
1.35e+18,"What is driving protests in 'calm,consensus driven' #Netherlands? Resident @joezl looks at confluence of multiple e"
1.35e+18,"Pfizer-BioNTech Vaccine Can Neutralise UK and South African Variants of Coronavirus, Study Finds"
1.35e+18,"And let's also see why the contracts for purchasing the vaccines are secret, seeing the EU directives on public con"
1.35e+18,#PfizerBioNTech confirms its vaccine is effective against the new #coronavirus strains
1.35e+18,"#PfizerBioNTech COVID-19 vaccine will work against UK and South Africa's variants, says study"
1.35e+18,Fantastic sense of relief and morale boost to receive the second dose of the #PfizerBioNTech #Vaccine Thanks you
1.35e+18,Now that
1.35e+18,"An interesting Article by @RTE Pfizer BioNTech, makers of a Covid-19 vaccine, have said their product is effective"
1.35e+18,"Welcome to a webinar with Mikael Dolsten, head of research at Pfizer and Lund University visiting professor on Febr"
1.35e+18,#DeathToKhameneiSatan is the hashtag we use because of the fact that he takes #Pfizer medications for himself but h
1.35e+18,"If Moderna and Pfizer are making boosters for this new strain, does that mean you have to get vaccinated 3 times 😧"
1.35e+18,"Webinar with Lund University visiting professor Mikael Dolsten, head of research at Pfizer: https://t.co/ltudnTR531"
1.35e+18,TYLER PERRY SET TO RELEASE A BET SPECIAL ON COVID-19 VACCINES AND ITS IMPACT ON THE BLACK COMMUNITY.
1.35e+18,What are the differences and similarities between the two new #coronavirus  #vaccines  from #PfizerBioNTech  and
1.35e+18,#Biden #Covid19 Fanclub Continues To Grow https://t.co/YlBtgwnVFg 
1.35e+18,#NSTworld Pfizer and BioNTech believe that the flexibility of BioNTech's proprietary mRNA vaccine platform is well
1.35e+18,"Team Vaccinated 💉! Got my 1st dose of #pfizerbiontech COVID-19  vaccine! Marcham VIP lol, still got shuttle bus ser"
1.35e+18,The #EU has not yet understood how much the #UK hate them. They should really stay clear of us and do their own thi
1.35e+18,@bbclaurak The #EU has not yet understood how much the #UK hate them. They should really stay clear of us and do th
1.35e+18,@LaLaRueFrench75 @RobertKennedyJr #PfizerBioNTech is not at all a #vaccine but it's a dangerous transgenic medicati
1.35e+18,Vaccine Hoarding Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX
1.35e+18,Got my first dose of the #PfizerBioNTech #vaccine Feeling great! 🙌
1.35e+18,"Good news! Study shows a less than two-fold reduction in antibody titer levels, indicating the #PfizerBioNTech vacc"
1.35e+18,#igotmyshot #vaccinatedagainstcovid19 #BelieveInScience #PfizerBioNTech #mRNA #frontliners #doctor
1.35e+18,Feeling grateful #igottheshot #PfizerBioNTech @kpthrive
1.35e+18,Tantasqua/Union 61 Nurses gettin
1.35e+18,money or lives? #PfizerBioNTech should make a choice.😶
1.35e+18,I was able to get my first dose of the #PfizerBioNTech #CovidVaccine today. So far no side effects other than a sli
1.35e+18,A statement released from both the @acog and @MySMFM that strongly encourages pregnant women to receive either the
1.35e+18,"@SenKatyG Not on does Federal Govt vaccine roll out has a rolling timelime so far, it hasn't created much confidenc"
1.35e+18,"@monica_2978 ""Fist dose?"" Keep it clean!"
1.35e+18,Today I had the privilege of getting the #PfizerBioNTech #CovidVaccine. I'm tired and my arm is sore but my flu sho
1.35e+18,"Some of us are close to the 35-42 days for the 2nd dose of COVID vaccine, yet I am seeing cancellation on their 40t"
1.35e+18,First shot done! Thank you @qhshawaii workers for all the hard work! #essentialworker #covid19vacccine
1.35e+18,#pfizer or #moderna #vaccines
1.35e+18,"Finally double-micro-chipped! The deep state has taken over. I sense strong 5G vibrations, my tongue has converted"
1.35e+18,Don
1.35e+18,"#astrazenecavaccine #astrazeneca The British Brexit army has stormed the ""social media"" again, spreading the Farrag"
1.35e+18,For those who are curious about how I felt after the second vaccine. Feel free to ask questions if you have any.
1.35e+18,True mRNA was well known and available so trial period was very short for conditional approval EAU FDA.  However no
1.35e+18,#COVID19 #vaccine
1.35e+18,I would assume that some sort of compromise will be reached. It will not be politically possible for the EU-backed
1.35e+18,#Biden #Covid19 Fanclub Continues To Grow https://t.co/YlBtgwnVFg 
1.35e+18,Feeling #grateful for second injection #PfizerBioNTech vaccine today https://t.co/Wb3BjxmSos
1.35e+18,Vaccine Hoarding Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX
1.35e+18,💙 I've Had My Covid Vaccine 💙
1.35e+18,Just a reminder #PfizerBioNTech #vaccine #coronavirusuk https://t.co/ztD1ImmqxN
1.35e+18,Hello Twitter. It
1.35e+18,Got my 1st vaccination today!! #PfizerBioNTech #vaccinated https://t.co/XgoBdpsVtT
1.35e+18,"@robinsmythe1 Hey Robin, perhaps CBC should ask the question, could @pfizer Open Source the #PfizerBioNTech vaccine"
1.35e+18,@JustinTrudeau I think it
1.35e+18,@wsurfa @TotalSnore @jhallwood @Fox_Claire #PfizerBioNTech at least made £13billions in pandemic! I would like to s
1.35e+18,So after Brexit we are now having a 
1.35e+18,Vaccinated 
1.35e+18,Thanks @UPMC #PfizerBioNTech #COVID19vaccine #staysafe https://t.co/6ycfRbRnO5
1.35e+18,@BorisJohnson should tell @EUCouncil to get stuffed over  #oxfordastrazeneca row. #EU policy held up distribution o
1.35e+18,Pfizer and its development partner BioNTech have said that they are working on a booster dose for their COVID-19 va
1.35e+18,First dose is in the books. 💜 #COVID19 #Vaccine #AllTogetherNM #PfizerBioNTech #PandemicLife https://t.co/ZbPxFfkjFP
1.35e+18,Fully vaccinated against COVID-19! 
1.35e+18,@alexespind @56blackcat I hopr you'll feel better soon 
1.35e+18,My mom (Mum) got her first #FauciOuchie yesterday! Soooo happy she is on her way to being protected. Thank you to
1.35e+18,"Got my second dose of the pfizer-biontech covid 19 vaccine yesterday! Slightly sore arm, and business as usual!"
1.35e+18,"Alhamdulilah, what a day! I just had the COVID-19 #PfizerBioNTech vaccine 💉 "
1.35e+18,Welp I
1.35e+18,"Well done to the Macroom Community Hospital residents, vaccination teams and nursing staff. #PfizerBioNTech"
1.35e+18,Our CEO Rory McGoldrick receiving dose 1 of the Pfizer-BioNTech vaccine courtesy of the Greek National Health Syste
1.35e+18,"Bernie Buckley, Director of Nursing Macroom Community Hospital, quietly waiting for Siobhan Walsh to administer her"
1.35e+18,"Con Duggan, Lissarda, giving the thumbs up after receiving the #PfizerBioNtech vaccination at Macroom Community Hos"
1.35e+18,More photos of residents receiving their #PfizerBioNtech vaccintations at Macroom Community Hospital recently. Phot
1.35e+18,Macroom Community Hospital residents and staff receiving their #PfizerBioNtech Vaccination recently. The first resi
1.35e+18,A best effort #Sanofi #PfizerBioNTech #vaccine #Covid19 https://t.co/OCFO6WNW4a
1.35e+18,My left arm has some #PfizerBioNTech!!! https://t.co/cnHuUgPspf
1.35e+18,All three of the elderly people in my daily life are scheduled for both #CovidVaccine doses and I feel like I can f
1.35e+18,One of the lucky ones #PfizerBioNTech #CoronavirusVaccine https://t.co/HcTXnJlEHF
1.35e+18,Second shot of #PfizerBioNTech #Vaccin today!
1.35e+18,#Biden #Covid19 Fanclub Continues To Grow https://t.co/YlBtgwnVFg 
1.35e+18,Vaccine Hoarding Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX
1.35e+18,My husband gets his second shot of the #PfizerBioNTech vaccine today! Anyone had both yet? He
1.35e+18,My first ever Twitter poll: will the European Commission 🇪🇺resign in the year 2021 because of the handling of the c
1.35e+18,@isanizam3 I recommend to watch professor @FaheemYounus his twitter. He is chief Infectious Diseases &amp; Internal Med
1.35e+18,@toryboypierce @pfizer Actually what the French have done is acknowledge their vaccine wouldn
1.35e+18,I am about to get in my car to drive to @UTSWNews to get dose one of #COVID19 vaccine.  Not sure if I will get
1.35e+18,Smiling under the mask. Second dose of my #PfizerBioNTech vaccine received in @ULHospitals this morning. Thanks to
1.35e+18,When the #CDC makes this page inaccessible on a Tue &amp; Wed due to exposure on a Mon and maintenance is normally done
1.35e+18,#vaccine The Federal Government should encourage #PfizerBioNTech and #Moderna and others to set up a facilities in
